architecture_id,paradigm,primitives,primitive_count,e_star_score,e_star_complete,correspondence_score,mapping_ambiguity,counterexample_score,proof_complexity,representation_complexity,translation_complexity,compression,reuse,hierarchy_depth,transfer_quality
a000550,rewriting_system,graph_rewrite rewriting_system schema_alignment,3,0.019399444292855894,False,0.42346490580611745,0.08,0.010289703607275397,4.24,5.301668425054605,3.3296052825816473,0.026243056811689036,0.363285591265061,1.0044296819054475,0.004338150381749626
a000551,cellular_automata,cellular_automata invariant_detection latent_state local_replacement memory_decay merge noise_filter,7,0.03315360025771941,False,0.5090490044087976,0.0,0.016276793053960088,7.6,3.2224913468181238,3.8728529867736077,0.357127613019806,0.39598145056332335,2.765545605505137,0.16482649566338523
a000552,random_interaction,attention constraint_propagation differentiable_objective hypergraph_dynamics local_replacement prediction sat_constraints,7,0.02587424232872626,False,0.4677954925581217,0.0,0.013770388393991558,7.6,3.367805201893379,3.996613522325635,0.2505746441498445,0.5608117711080465,1.8451065675563643,0.34372268471140827
a000553,symbolic_system,attention entropy_regularization memory_decay program_synthesis schema_alignment stochastic_memory symbolic_rules type_unification,8,0.0,False,0.5821479119255474,0.0,0.0,9.0,5.684793444748858,3.853556264223358,0.02776967339521423,0.6473418760328573,1.0,0.030956259347697766
a000554,rewriting_system,compression constraint_propagation prediction rewriting_system schema_alignment,5,0.03229528729733511,False,0.45697533597323553,0.06666666666666667,0.016367995031997682,7.133333333333333,10.327465827321094,3.6290739920802935,0.30316223832841194,0.338306192756919,1.6645426131511407,0.06894735704821839
a000555,probabilistic_system,belief_revision differentiable_objective hypergraph_dynamics sat_constraints,4,0.032300961096540015,False,0.6371650970371322,0.04,0.011251119441667646,5.16,5.543782090204308,2.888504708888603,0.30315597845180775,0.22695990334258176,1.1260668379624406,0.15162635931956134
a000556,cellular_automata,attention cellular_automata entropy_regularization finite_automata graph_rewrite noise_filter program_synthesis,7,0.021984775540866308,False,0.720627422104673,0.0,0.006141943417301952,9.0,11.290112334097142,3.238117733685981,0.05829066700518742,0.2789033274936211,1.2861229653422677,0.02130772899258275
a000557,cellular_automata,compression noise_filter recurrence,3,0.022434230462988203,False,0.3174545055701617,0.0,0.015312382923513224,3.8,4.348885350305076,3.647636483289515,0.35712426946132414,0.052582416253345754,2.0610108151798494,0.0361347131044623
a000558,rewriting_system,graph_rewrite rewriting_system schema_alignment,3,0.024201388244658673,False,0.431936385344062,0.06666666666666667,0.01283139954688903,3.8000000000000003,3.1900134030591163,3.304190843967814,0.03658863480223089,0.364701953219612,1.0043920589507065,0.007566002902234526
a000559,probabilistic_system,noise_filter prediction probabilistic_grammar type_unification,4,0.025294608943595587,False,0.4924399353932179,0.0,0.012838533349614666,5.2,6.6242376920453285,3.3226801938203465,0.021529755865562578,0.279952841036208,1.0369767118633433,0.01522193154695113
a000560,graph_system,attention counterexample_search graph_rewrite invariant_detection message_passing program_synthesis,6,0.045889731774733655,False,0.698882302677359,0.0,0.013818210362761431,8.0,11.245520392698376,3.1033530919679233,0.031006575523468687,0.3100144047694931,1.1040853097899441,0.21698788717742104
a000561,probabilistic_system,attention belief_revision compression probabilistic_grammar stochastic_memory,5,0.020806045457864797,False,0.41378874387430836,0.0,0.012196738042863163,5.6,3.4011209008063865,3.7586337683770745,0.3218830331678538,0.24211885644259307,1.0775776870927276,0.2948119767669802
a000562,graph_system,attention graph_rewrite invariant_detection,3,0.02757745163180192,False,0.5968114470363657,0.02,0.010896534561493816,5.0600000000000005,10.897070773120854,2.8095656588909033,0.032769119227615114,0.2321409719589307,1.0713963477281458,0.14892167682136906
a000563,hypergraph,finite_automata graph_rewrite hypergraph_dynamics operator_composition sat_constraints schema_alignment,6,0.03745754736993945,False,0.7369713727211205,0.0,0.009852407265948777,8.0,11.259306986037586,2.9890858818366386,0.4807464078850845,0.3553030586681296,2.360876820875186,0.011001555551862642
a000564,differentiable_system,compression differentiable_objective hypergraph_dynamics prediction type_unification,5,0.0214747987694065,False,0.3971015868724982,0.0,0.012947122100307608,5.8,4.56342005652364,3.8086952393825055,0.4515674787317536,0.4743775649570895,1.0858537747493076,0.28836918166427933
a000565,sat_based,constraint_propagation counterexample_search,2,0.02284761052506301,False,0.5148214575566442,0.025,0.010808041113541958,3.65,8.687748636030536,2.855535627330067,0.02644084565015363,0.037023707251654436,1.052741528707262,0.0012691032825370356
a000566,sat_based,constraint_propagation counterexample_search sat_constraints schema_alignment,4,0.023777212898015154,False,0.534934115538013,0.0,0.011057970546456384,4.8,4.397266000804754,3.1951976533859607,0.02548535577476311,0.22947349673327083,1.0570038541496838,0.0034351646044671123
a000567,random_interaction,attention constraint_propagation differentiable_objective memory_decay program_synthesis stochastic_memory,6,0.029620738392995172,False,0.5154337359124865,0.0,0.014353210542607247,7.0,5.716654828668705,3.6536987922625404,0.03741251563929173,0.4049873908939251,1.0710125069232885,0.28749732338616135
a000568,sat_based,counterexample_search finite_automata hypergraph_dynamics latent_state memory_decay probabilistic_grammar recurrence sat_constraints,8,0.030003505963800747,False,0.540281305344853,0.02857142857142857,0.013399081951134787,9.628571428571428,7.61845673993138,3.979156083965441,0.2373587389124191,0.2313724868752583,1.941978576738653,0.24519667181839416
a000569,random_interaction,attention compression counterexample_search entropy_regularization memory_decay merge rewriting_system stochastic_memory,8,0.0,False,0.6023705519262472,0.05714285714285714,0.0,9.857142857142858,8.19964982446619,3.7928883442212586,0.48643934979176745,0.45141836498747206,1.0,0.31360241320354076
a000570,probabilistic_system,belief_revision entropy_regularization graph_rewrite schema_alignment stochastic_memory,5,0.01874963871270685,False,0.5473456504015337,0.0,0.008487105516706544,6.4,7.891762878542392,3.3579630487953986,0.03578479009347403,0.33525243128049614,1.008150152155703,0.014776117297352
a000571,hypergraph,belief_revision merge operator_composition,3,0.022030399353722863,False,0.6278328164558508,0.02,0.008035011846231326,5.0600000000000005,10.986344692065792,2.7165015506324477,0.5735233565716099,0.028624602053873793,1.086562429942876,0.001287148321781642
a000572,sat_based,belief_revision constraint_propagation counterexample_search graph_rewrite hypergraph_dynamics local_replacement sat_constraints stochastic_memory,8,0.03946319907082019,False,0.7317384497369932,0.0,0.010586458961075873,10.0,11.582914371038225,3.4047846507890203,0.2359896367385937,0.3581312519255529,1.8329844107076807,0.008347065044780463
a000573,sat_based,cellular_automata constraint_propagation counterexample_search hypergraph_dynamics probabilistic_grammar program_synthesis sat_constraints,7,0.02731234459424814,False,0.6128126693593303,0.0,0.01057499379698506,8.0,5.6176124392935245,3.5615619919220096,0.25285209557130556,0.04453063085687603,1.935827387713673,0.010439714705525127
a000574,differentiable_system,cellular_automata constraint_propagation differentiable_objective prediction,4,0.005842529876954883,False,0.351017082086218,0.0,0.0037917020875446296,4.6,3.3517793780765843,3.7469487537413464,0.0744135225698217,0.2044475924698127,1.2352880428785231,0.22630567192021722
a000575,symbolic_system,belief_revision compression entropy_regularization graph_rewrite prediction rewriting_system symbolic_rules,7,0.030266064289912853,False,0.5819443560293058,0.0,0.012652898997177949,8.6,9.444856935196722,3.6541669319120826,0.26730958339158656,0.19225318900201666,1.050484152386135,0.04140883805580295
a000576,symbolic_system,attention program_synthesis recurrence rewriting_system symbolic_rules type_unification,6,0.03734431900190638,False,0.7425734976159444,0.0,0.009613417424575187,8.0,11.547954355040721,2.972279507152167,0.04048117358884249,0.5147931807332384,1.0953191888871756,0.014345199608973562
a000577,probabilistic_system,attention cellular_automata counterexample_search differentiable_objective local_replacement stochastic_memory,6,0.021514858727715525,False,0.6636427861010584,0.0,0.007236677939083721,7.8,10.171000828444608,3.209071641696825,0.048158851410226876,0.578560829473949,1.1344312164095318,0.25583804185474424
a000578,symbolic_system,program_synthesis rewriting_system symbolic_rules type_unification,4,0.02983736095415368,False,0.6321341580913953,0.0,0.010976145907730673,5.4,7.8983726738344275,2.9035975257258144,0.049120341110593616,0.39139576265503934,1.0077384807169538,0.0035379602299556827
a000579,cellular_automata,counterexample_search recurrence,2,0.01688378590850037,False,0.462811771525366,0.0,0.009069771042132304,3.4000000000000004,7.507915590695743,3.011564685423902,0.020221101077984065,0.06298483976802716,1.041895366482832,0.001673839845552702
a000580,random_interaction,attention memory_decay,2,0.0,False,0.580450135935464,0.0,0.0,3.6,8.618716482329376,2.658649592193608,0.03027828678584446,0.2800423183177117,1.0,0.01651931980355523
a000581,probabilistic_system,belief_revision causal_probe compression constraint_propagation message_passing probabilistic_grammar recurrence stochastic_memory,8,0.026101380364738636,False,0.5990846562096506,0.0,0.010464443882331866,9.4,8.064837913849761,3.8027460313710484,0.24576848453689867,0.3192872788787032,2.129406370458021,0.37993751359284333
a000582,sat_based,invariant_detection sat_constraints,2,0.024038700188856787,False,0.5209053292090798,0.0,0.011516813153221972,4.0,10.798903479393251,2.8372840123727605,0.029175554070744708,0.06002797326023934,1.0652711649411688,0.03505412412414818
a000583,cellular_automata,cellular_automata graph_rewrite local_replacement prediction program_synthesis recurrence sat_constraints,7,0.01883097145527124,False,0.3736139431591038,0.0,0.011795457956350824,7.6,3.4113642121591363,4.279158170522689,0.012071135548250794,0.3195243773703937,1.0515811557786212,0.05318278032995608
a000584,symbolic_system,program_synthesis type_unification,2,0.02566551809372919,False,0.5752390106360401,0.03333333333333333,0.010538320496096657,3.266666666666667,6.493784920959671,2.67428296809188,0.06018611362491734,0.2885908759472798,1.009466742127515,0.0009731965101330748
a000585,hypergraph,cellular_automata differentiable_objective invariant_detection latent_state merge probabilistic_grammar,6,0.023952974747945333,False,0.6531364270386796,0.0,0.008308414404124602,7.2,6.61577457293634,3.2405907188839613,0.3709386401519995,0.20822408096100486,2.342957370367796,0.3224427219897577
a000586,graph_system,graph_rewrite memory_decay merge message_passing operator_composition,5,0.026454769319260496,False,0.5875582711553762,0.02,0.010692829778337081,7.1,11.174000925608542,3.2373251865338712,0.5064666159635316,0.2723038630341684,1.2680329511340687,0.01674116509254165
a000587,random_interaction,attention stochastic_memory,2,0.013843905184415362,False,0.3539833992222172,0.0,0.008943392568725936,3.2,6.384014884602992,3.3380498023333485,0.025829306262939063,0.25902420344378363,1.0028638228798357,0.0101979841972268
a000588,symbolic_system,operator_composition program_synthesis sat_constraints symbolic_rules type_unification,5,0.014648895682764174,False,0.5807029188186619,0.0,0.006142239202312923,6.2,6.848236116904554,3.257891243544014,0.2900958297203604,0.27748712481303356,1.1419626187587204,0.0003880454219309635
a000589,sat_based,merge sat_constraints,2,0.019391343767470315,False,0.48378449714521404,0.02222222222222222,0.009787665334533492,3.844444444444444,9.902288294538803,2.9486465085643574,0.4658122155756125,0.029208657493801304,1.2104728790870272,0.0010644276337110395
a000590,hypergraph,attention hypergraph_dynamics merge program_synthesis symbolic_rules type_unification,6,0.0315876419452783,False,0.5181997189440323,0.05,0.01445798802877384,7.1000000000000005,4.3384678855136904,3.6454008431679035,0.482571043472897,0.44668197776375435,1.0926431920336133,0.010530319845100715
a000591,symbolic_system,cellular_automata invariant_detection merge recurrence symbolic_rules type_unification,6,0.03840015812976971,False,0.5363667916582862,0.0,0.01780358851453428,7.2,6.69131400440817,3.5908996250251417,0.3623147088083856,0.37122749253984866,2.7760621328845123,0.0888107315047923
a000592,differentiable_system,differentiable_objective message_passing operator_composition prediction,4,0.02616905409289283,False,0.4484074874379146,0.0,0.01443465429847188,5.0,5.5221358877913165,3.4547775376862564,0.3173386671269736,0.30204776973532005,1.4163467188744607,0.35156207029842557
a000593,random_interaction,attention memory_decay stochastic_memory,3,0.0,False,0.49915649165109566,0.0,0.0,4.8,9.908624451539822,3.102530525046713,0.03105245680598861,0.3419763530653886,1.0,0.020264688356038518
a000594,hypergraph,constraint_propagation hypergraph_dynamics,2,0.024155566980245124,False,0.4709792666394006,0.02857142857142857,0.012413687308383773,3.4571428571428573,7.501460942263505,2.987062200081798,0.3290434853907505,0.05961590483732848,1.6699763410676651,0.0012504973946984134
a000595,rewriting_system,graph_rewrite hypergraph_dynamics rewriting_system schema_alignment,4,0.03214308461960935,False,0.49344489845280026,0.04,0.01563095375378539,5.16,5.407293840610267,3.3196653046415996,0.29116257121833733,0.3739346837797495,1.0615959069298795,0.005372764908066216
a000596,probabilistic_system,belief_revision compression entropy_regularization graph_rewrite latent_state prediction stochastic_memory,7,0.02278537370740319,False,0.5060957095413988,0.0,0.01125379383378904,9.0,11.772549710386222,3.881712871375804,0.27264013823769134,0.1434682211282982,1.0540778727770808,0.1902733505192656
a000597,random_interaction,attention differentiable_objective graph_rewrite latent_state memory_decay message_passing stochastic_memory symbolic_rules,8,0.0434236797233859,False,0.6896167088522311,0.0,0.013477984626291153,9.6,9.436753898400536,3.5311498734433067,0.03035625677164434,0.4314739195355802,1.0189032453540594,0.4707931208209836
a000598,differentiable_system,compression entropy_regularization prediction probabilistic_grammar recurrence stochastic_memory,6,0.03230415108628382,False,0.4815438378057933,0.0,0.016748286195136523,7.0,5.669826977078789,3.7553684865826202,0.2638261963360464,0.1417536089506234,1.654879332459364,0.18887605786329187
a000599,sat_based,cellular_automata constraint_propagation counterexample_search graph_rewrite memory_decay merge,6,0.027573100092923575,False,0.6301402964885227,0.02,0.009994215052755781,8.120000000000001,11.343581597857899,3.309579110534432,0.37753416587960265,0.15339305829983774,2.0830615595989883,0.008220319437860297
a000600,probabilistic_system,belief_revision counterexample_search entropy_regularization operator_composition program_synthesis schema_alignment,6,0.041275847303770985,False,0.6408661858866547,0.02,0.014527081423504049,8.120000000000001,11.15507441552332,3.277401442340036,0.27240461132364513,0.21785262281066303,1.06656288835968,0.002806822027280679
a000601,cellular_automata,latent_state noise_filter recurrence,3,0.015861189598947556,False,0.4534731403638501,0.02857142857142857,0.00842089282327476,4.485714285714286,7.6210240281467545,3.2395805789084497,0.02577987931575996,0.05592558243187701,1.0773946556780463,0.027480591732549926
a000602,random_interaction,attention causal_probe compression graph_rewrite memory_decay schema_alignment stochastic_memory,7,0.0,False,0.5966586736921877,0.0,0.0,8.8,10.259671806046239,3.6100239789234374,0.2657613646865615,0.5473219913620609,1.0,0.294346278449086
a000603,hypergraph,belief_revision cellular_automata counterexample_search differentiable_objective hypergraph_dynamics invariant_detection merge stochastic_memory,8,0.049201252255379746,False,0.6133218804288382,0.0,0.019025047702656624,9.2,6.869225032678997,3.7600343587134857,0.4327132363429885,0.27281514779129346,2.7299763444047995,0.3031738217529361
a000604,symbolic_system,attention constraint_propagation program_synthesis rewriting_system symbolic_rules type_unification,6,0.03333116878967102,False,0.5521472260849208,0.0,0.014927456400285876,6.6,3.396920064685811,3.5435583217452375,0.028632970804838377,0.5125168798564177,1.0659644986928951,0.011093912970311162
a000605,symbolic_system,program_synthesis symbolic_rules type_unification,3,0.028550288442616645,False,0.5794508800034694,0.0,0.012006798680189546,4.2,6.576334893353458,2.861647359989592,0.07327073901495973,0.28640289204150376,1.012601094479982,0.0014885748482155866
a000606,rewriting_system,graph_rewrite schema_alignment,2,0.028034547157153256,False,0.43720873655158793,0.12,0.013884286429004964,4.24,10.694776733303604,3.0883737903452357,0.026405692273391904,0.2675496792643566,1.003861712870297,0.0050288427045524576
a000607,differentiable_system,compression differentiable_objective graph_rewrite invariant_detection local_replacement prediction sat_constraints symbolic_rules,8,0.05337580927779817,False,0.552570529437783,0.0,0.023881910085995106,8.8,4.648636189626081,3.942288411686651,0.24324984885445908,0.4532845848021836,1.9360649510560428,0.3315997292989995
a000608,symbolic_system,hypergraph_dynamics invariant_detection merge prediction program_synthesis sat_constraints type_unification,7,0.04374794292519546,False,0.643954977783227,0.0,0.015576237310739337,8.4,7.988808656915749,3.4681350666503192,0.4516473313700631,0.3098962447397277,2.285172464511882,0.04660278552771377
a000609,rewriting_system,merge prediction schema_alignment stochastic_memory type_unification,5,0.031406986797385295,False,0.63474439977801,0.0,0.011471577813843082,6.4,8.047953150084544,3.09576680066597,0.3762773033044804,0.47025967542149805,1.0661793232634216,0.08170879436556278
a000610,probabilistic_system,attention belief_revision causal_probe counterexample_search finite_automata latent_state recurrence,7,0.018072550986969582,False,0.6139259897299085,0.04,0.006698248545936044,9.280000000000001,11.106217124800766,3.558222030810275,0.019481522940588022,0.3443557170673279,1.0812535326645003,0.20198292562212075
a000611,hypergraph,belief_revision hypergraph_dynamics operator_composition sat_constraints stochastic_memory,5,0.03897765328814451,False,0.5773338007550335,0.0,0.016474536570788113,6.0,5.6142361835439765,3.2679985977348993,0.5123269023057502,0.1438915799183803,1.1892316495965571,0.008246816625727873
a000612,differentiable_system,cellular_automata compression differentiable_objective prediction probabilistic_grammar schema_alignment,6,0.04627453178900698,False,0.4091583720131135,0.0,0.02734091969654781,7.0,5.591479280005254,3.9725248839606593,0.2889608215907253,0.3852009745848568,1.5315100081621085,0.33412744573010844
a000613,rewriting_system,cellular_automata finite_automata graph_rewrite local_replacement schema_alignment,5,0.01652326013709171,False,0.6564131374050458,0.0,0.005677175110343614,5.8,4.423936297577043,3.0307605877848625,0.036271150958987,0.494489995529487,1.1450380480977118,0.006012018158900875
a000614,hypergraph,hypergraph_dynamics invariant_detection merge operator_composition type_unification,5,0.018724590959938836,False,0.6553948432866072,0.0,0.0064525906021439,5.8,4.4401517632607055,3.033815470140178,0.6135023091329564,0.3039290309292214,2.5287727777811315,0.018665415834885055
a000615,symbolic_system,differentiable_objective prediction probabilistic_grammar program_synthesis symbolic_rules,5,0.01986833675391908,False,0.5434956571580599,0.0,0.009069982013210194,6.8,10.164430402504042,3.3695130285258204,0.0644826427674204,0.20125560177695356,1.0108799467333516,0.2835032465330341
a000616,differentiable_system,compression constraint_propagation local_replacement merge prediction stochastic_memory,6,0.023870537851358842,False,0.56695274433133,0.0,0.010337070907866057,7.0,5.793859054769049,3.49914176700601,0.5338663105952123,0.3598962687312437,2.671720778405935,0.13896440403120502
a000617,graph_system,invariant_detection memory_decay message_passing,3,0.02421700514180647,False,0.5337771707991392,0.0,0.011290520651984805,4.8,9.691933578910788,2.998668487602582,0.025376044974425065,0.2715695240475079,1.062307242545938,0.19767608657994926
a000618,hypergraph,attention cellular_automata compression entropy_regularization latent_state merge operator_composition program_synthesis,8,0.028255922050992255,False,0.6365274267093628,0.0,0.010270252698573814,9.4,7.811562166585457,3.690417719871912,0.531729620274509,0.17942365972073432,2.115998972199765,0.21637820512055236
a000619,random_interaction,attention belief_revision compression noise_filter prediction,5,0.012177859766786092,False,0.4682374519714986,0.0,0.0064757297391199444,6.4,8.027985048996374,3.5952876440855044,0.2883026760501361,0.20601504448320257,1.5389137216322717,0.1946471629755165
a000620,hypergraph,compression constraint_propagation hypergraph_dynamics latent_state merge noise_filter program_synthesis stochastic_memory,8,0.026243054515655895,False,0.7286296609408941,0.0,0.007121586601860141,10.0,11.44572917554282,3.414111017177318,0.527602674810906,0.12663572305636894,3.021189546908111,0.1369345436062968
a000621,sat_based,causal_probe constraint_propagation counterexample_search memory_decay recurrence sat_constraints,6,0.015489749241238804,False,0.4342555184431209,0.03333333333333333,0.008471132148799685,7.400000000000001,6.406438539307666,3.897233444670637,0.015945811820875556,0.248786868370094,1.0535618025266213,0.012336390838835866
a000622,hypergraph,entropy_regularization finite_automata graph_rewrite hypergraph_dynamics invariant_detection merge operator_composition schema_alignment,8,0.02823618845075837,False,0.5485831660141037,0.0,0.012746290794270473,8.8,4.344588533454367,3.954250501957689,0.5230338180241176,0.3270012999424117,3.3833708328695087,0.09849331209374648
a000623,differentiable_system,compression differentiable_objective prediction recurrence,4,0.0215723090257387,False,0.3214652594143273,0.0,0.014637561108613577,4.8,4.451970092353128,3.835604221757018,0.323113101640281,0.20558512564150294,1.6588547865637522,0.2922841620042783
a000624,cellular_automata,cellular_automata message_passing noise_filter recurrence,4,0.01687962088207484,False,0.6281000814019644,0.0,0.006277529632009336,5.8,9.932386117244532,2.9156997557941065,0.03895511464107898,0.19451637461784294,1.1682484345942776,0.012770488536702384
a000625,probabilistic_system,belief_revision stochastic_memory,2,0.017786478590808064,False,0.40986533330253383,0.02222222222222222,0.010263163890132397,3.844444444444444,9.867648074616795,3.1704040000923985,0.021371141880608326,0.11799197517423132,1.0032794179792444,0.004254833490512408
a000626,graph_system,graph_rewrite message_passing,2,0.024276024381198136,False,0.4119769660577071,0.06666666666666667,0.013323204074776588,2.7333333333333334,3.1164436144314545,3.1640691018268785,0.035136302649814,0.21149215430749024,1.0412849286268453,0.014108545246769593
a000627,sat_based,constraint_propagation counterexample_search sat_constraints type_unification,4,0.02082675162366654,False,0.5375934698288207,0.0,0.009630425953036618,4.8,4.430407997253371,3.1872195905135374,0.023710989635868308,0.2878092829810892,1.0535889145373531,0.0008704527722304264
a000628,random_interaction,attention memory_decay stochastic_memory,3,0.0,False,0.5252774108877871,0.0,0.0,4.4,7.694364736827573,3.0241677673366385,0.023521690924646982,0.33441611715785097,1.0,0.01876069310092124
a000629,probabilistic_system,cellular_automata compression counterexample_search message_passing probabilistic_grammar program_synthesis rewriting_system type_unification,8,0.3638214272090564,True,0.7270458527023037,0.0,0.09930656743247887,9.4,8.116361158909653,3.418862441893089,0.25224219956198224,0.5157157845968028,1.7807107142762084,0.22553799499172072
a000630,differentiable_system,compression constraint_propagation differentiable_objective memory_decay prediction,5,0.02209273453020366,False,0.4013650501987742,0.0,0.013225483026460276,6.8,10.334740763013698,3.7959048494036773,0.2971361638437515,0.2798006762040087,1.4978953956933567,0.4030072960354728
a000631,sat_based,constraint_propagation counterexample_search recurrence,3,0.019685332998664706,False,0.5148175166071204,0.0,0.009550978750707944,5.0,11.053496632745787,3.055547450178639,0.028608875220027138,0.05084473691820707,1.0922411837609187,0.0029785229920910833
a000632,differentiable_system,differentiable_objective prediction,2,0.018805123953812064,False,0.37272692472887187,0.0,0.011795947933362451,3.8,9.7431980829687,3.2818192258133845,0.05694987500964579,0.20401463191938862,1.0085887506794697,0.2318838030437269
a000633,hypergraph,attention differentiable_objective finite_automata latent_state merge operator_composition stochastic_memory type_unification,8,0.029008526560259984,False,0.6154171001067585,0.0,0.011156183266174902,8.8,4.5111705652684755,3.7537486996797242,0.42852098749754874,0.6302269689340759,2.3245734737844366,0.40803124608318947
a000634,cellular_automata,belief_revision graph_rewrite hypergraph_dynamics recurrence stochastic_memory,5,0.01626358094337088,False,0.5756466956120094,0.02,0.006763474228210966,7.1,11.420083233011217,3.273059913163972,0.27162419017228456,0.15127887750053925,1.6107439305012194,0.006456371725768712
a000635,sat_based,causal_probe compression finite_automata operator_composition program_synthesis sat_constraints symbolic_rules type_unification,8,0.04490965957627646,False,0.6480588834836563,0.0,0.015805555733643648,9.4,7.799359644314212,3.6558233495490313,0.38379301937201704,0.509012045002868,2.184721695063548,0.18891675810163272
a000636,random_interaction,attention belief_revision noise_filter,3,0.02063129963554544,False,0.6075878391338813,0.04,0.007772133956602324,4.12,5.394456012474972,2.777236482598356,0.02538405836749666,0.19080242033377193,1.0405424392102667,0.013862790442035162
a000637,symbolic_system,belief_revision counterexample_search invariant_detection local_replacement probabilistic_grammar recurrence schema_alignment type_unification,8,0.026047380178698676,False,0.6408647132210396,0.02857142857142857,0.009087260968879915,9.628571428571428,7.999583380962193,3.6774058603368815,0.015882548889450412,0.5716561545902253,1.0842270308786657,0.14866526280589917
a000638,graph_system,graph_rewrite invariant_detection message_passing,3,0.02663880488128445,False,0.42823457618427635,0.06666666666666667,0.014215737725365841,3.8000000000000003,3.1925908610680263,3.315296271447171,0.022533309254483432,0.22425767967809385,1.0631279893764467,0.15813006786974929
a000639,symbolic_system,constraint_propagation latent_state operator_composition program_synthesis symbolic_rules type_unification,6,0.03388950840197846,False,0.782386577189331,0.02,0.007227315682310949,8.120000000000001,11.594972981493303,2.852840268432007,0.27083715348714105,0.2879816732775601,1.648581388500749,0.010715184647483396
a000640,sat_based,counterexample_search hypergraph_dynamics sat_constraints schema_alignment,4,0.0185546828970381,False,0.568105170269608,0.0,0.008013671610517685,4.8,4.499314412024191,3.095684489191176,0.29343105995395735,0.23457388055233697,1.1400610143096759,0.00294376741428723
a000641,probabilistic_system,belief_revision causal_probe probabilistic_grammar schema_alignment stochastic_memory,5,0.02010490418753108,False,0.6214647247418401,0.02,0.007458207131852688,7.1,11.250748504707905,3.13560582577448,0.01960241257646513,0.41571844414091946,1.0028663946511576,0.1712544956262039
a000642,symbolic_system,belief_revision counterexample_search invariant_detection local_replacement operator_composition symbolic_rules,6,0.041542676740379814,False,0.746977963117474,0.0,0.010511212686403237,7.6,9.057844073009559,2.959066110647578,0.26539418189391795,0.28035717379118047,1.891099709751587,0.016821168260013297
a000643,rewriting_system,cellular_automata finite_automata invariant_detection rewriting_system schema_alignment,5,0.028976500774127723,False,0.6333900417985717,0.0,0.010623073737626618,7.0,10.978915249754529,3.0998298746042847,0.050095225470181574,0.44550257352606265,1.2208491920737137,0.12117801741160218
a000644,graph_system,entropy_regularization message_passing,2,0.013434346089991389,False,0.42907235783342246,0.0,0.007670039537208564,2.6,3.1980662146608934,3.1127829264997326,0.05844034779282398,0.19500311981795648,1.0668816202528528,0.028654393351305724
a000645,probabilistic_system,merge message_passing operator_composition prediction probabilistic_grammar recurrence sat_constraints type_unification,8,0.36544857321157176,True,0.6328371898317997,0.05,0.12747016885670395,9.200000000000001,4.506204832707242,3.7014884305046007,0.42780305035964067,0.447663951606745,2.5036085616727313,0.2065694303228944
a000646,graph_system,attention invariant_detection message_passing probabilistic_grammar symbolic_rules type_unification,6,0.01939518637716353,False,0.5921041811675447,0.04,0.007594766811572352,7.24,5.499251391401722,3.4236874564973663,0.025729738724677084,0.544537592157806,1.0863426504601001,0.32852671262188693
a000647,differentiable_system,causal_probe differentiable_objective entropy_regularization local_replacement recurrence schema_alignment symbolic_rules,7,0.07487081730579914,False,0.4786183278455553,0.0,0.03903627192246749,8.4,7.785893695924764,3.964145016463334,0.04799411365756355,0.6307601703153636,1.1635281373382527,0.23809237210883286
a000648,probabilistic_system,attention cellular_automata stochastic_memory,3,0.02313822445310365,False,0.5205853778545801,0.0,0.011092803133300601,4.4,7.687803218422808,3.0382438664362597,0.0695721208818626,0.24590235972264995,1.109607274401119,0.015520146540654402
a000649,graph_system,counterexample_search graph_rewrite invariant_detection message_passing prediction rewriting_system,6,0.033972488739758444,False,0.4506851484548705,0.05,0.01772851297826404,7.1000000000000005,4.3801134569926905,3.8479445546353888,0.02295438428362057,0.3462542539724313,1.0770710388863878,0.2218420926479556
a000650,sat_based,constraint_propagation counterexample_search sat_constraints,3,0.019903898232405903,False,0.36187850259526205,0.0,0.012701105344254372,4.0,5.3638525875194905,3.5143644922142143,0.03023079307064795,0.02853715921302452,1.0678703734535877,0.0009395358281581389
a000651,differentiable_system,compression differentiable_objective prediction,3,0.01723629253611636,False,0.29873498611734056,0.0,0.012087208924625219,4.2,6.69831352234263,3.7037950416479783,0.35321009345640686,0.20522483171982325,1.055693701730263,0.2936888130056903
a000652,rewriting_system,causal_probe entropy_regularization graph_rewrite latent_state memory_decay schema_alignment stochastic_memory,7,0.0,False,0.4947560515804444,0.0,0.0,7.8,4.45176907107694,3.9157318452586676,0.0227026893310229,0.48913223475865725,1.0,0.19265548900992915
a000653,differentiable_system,attention compression constraint_propagation differentiable_objective prediction program_synthesis rewriting_system schema_alignment,8,0.04610730437289112,False,0.5918916936462278,0.0,0.01881677389815847,9.0,5.656221529721081,3.8243249190613167,0.2532406402067185,0.5868615022555981,1.665374361129266,0.4293623901945098
a000654,probabilistic_system,belief_revision entropy_regularization hypergraph_dynamics invariant_detection latent_state rewriting_system stochastic_memory,7,0.02654434455529442,False,0.625166408715384,0.0,0.009949711997957252,9.0,11.201105747587853,3.5245007738538483,0.25408429457414367,0.2880223550599837,1.711276204167024,0.13877112400115738
