architecture_id,paradigm,genesis,admissibility,uncertainty,abstraction,substitutability,transfer,representation_translation,generalization,stable_structures,experimentally_distinguishable_predictions
a000487,cellular_automata,0.7047016031085085,0.36504998827572277,0.8399818614522266,0.059557742743198805,0.5124002065438149,0.5824687437858893,0.032488852270086466,0.6054210716119869,0.8151272571701513,0.43295730808638366
a000488,differentiable_system,0.01859666340435029,0.03940448933748408,0.3507079319159141,0.07940527603219061,0.023709678463761263,0.033975790091653635,0.025613158640672706,0.37898514817684203,0.030915884749053157,0.5689566411103195
a000489,random_interaction,0.04910781158424571,0.5520620676189691,0.03493801348161574,0.7142578637165167,0.060829346894460956,0.48665171302830845,0.6056606703117182,0.04288512100694819,0.2950368848675836,0.44324603562223464
a000490,probabilistic_system,0.019317689239845004,0.6202910635533805,0.48119837190323156,0.02799448539221383,0.008919144069017504,0.03520013563178237,0.024758160343350433,0.37523404863189014,0.08504071067301378,0.29963058047769486
a000491,graph_system,0.2753414642496127,0.05334620842716031,0.6346704299331853,0.03249044075163354,0.7052435650946024,0.4822427402517233,0.8106711532277893,0.3816869405961568,0.6984114690589167,0.018106143843502842
a000492,random_interaction,0.026175866777680468,0.36597605671671407,0.743122969560564,0.033894910847557136,0.007835481871678818,0.5805020876306699,0.025187176109218945,0.38380640347489514,0.0,0.025707380434376703
a000493,graph_system,0.6644217720464326,0.32951821490745326,0.80450426328851,0.07417551049095072,0.030067869854321527,0.44932641776690696,0.450152809141271,0.0340473291471316,0.6936906763022253,0.02096046309839439
a000494,hypergraph,0.5613493171846595,0.6109902027215922,0.04688669633235443,0.7037983380512629,0.5104897634709573,0.030640783081572254,0.5564495628818618,0.03549910714834936,0.3114775323352028,0.3114046527166707
a000495,graph_system,0.28160796828476475,0.040567770665309255,0.04898182843491439,0.04018530784420937,0.028762895009888045,0.15009954286718707,0.5206712941442844,0.38390907470062285,0.4427266078168465,0.01945752779263943
a000496,cellular_automata,0.5941708237106091,0.041828608899366126,0.03817360761638011,0.540257300640836,0.02943547405434266,0.0733063382150625,0.032400799685011084,0.032376024111885005,0.4139201943053177,0.02780155484644986
a000497,probabilistic_system,0.4160314033301429,0.8233991073810906,0.7284752976545548,0.3899597446792097,0.5175698118998757,0.20342266467043568,0.3060934779993708,0.3483995713202195,0.6632572519983813,0.8338277577969213
a000498,random_interaction,0.3602369675102157,0.5251483863240313,0.45214582405299475,0.04832341737096113,0.34813565657685275,0.48884724677208036,0.6528463555544062,0.3689727681267112,0.0,0.592664383994703
a000499,differentiable_system,0.02566601053060824,0.04067988828418534,0.0423308672350351,0.6499340794931192,0.10812451932449796,0.043945868969448965,0.318661015677135,0.6453400118148958,0.03822315214801719,0.6018544669573234
a000500,sat_based,0.028257825258304448,0.6767441146019771,0.7218130674835018,0.035960682849203396,0.5232004226838611,0.4473938126170468,0.034713301172615174,0.32602361944860725,0.5332098436322505,0.04102772646003672
a000501,probabilistic_system,0.02698636285786571,0.34942767578836453,0.8978525227895516,0.04068470519972989,0.02149433211119678,0.21420206541772435,0.02701906296469847,0.3876161817476642,0.04026732985068515,0.02513678205008718
a000502,differentiable_system,0.27602547851867465,0.058548538073477374,0.04387373564642638,0.38848141987214324,0.02048004981873741,0.6043451816388348,0.49658506008286396,0.8270393937314718,0.4472747860865858,0.7393217033866639
a000503,random_interaction,0.36252240880671494,0.043568021219295816,0.5145508571919573,0.40630738260481714,0.030061177448238996,0.6232565673335506,0.5661227565010829,0.5804227822773541,0.0,0.5486112622092922
a000504,probabilistic_system,0.3568785357619725,0.06554012634166906,0.7343671506925542,0.0374593911270692,0.540855175553955,0.3835578223173659,0.37743513911811877,0.378424946940885,0.5853277372469725,0.0200832461849898
a000505,rewriting_system,0.3572620938187755,0.7158602148600604,0.5737954491515938,0.04484522707596339,0.6980194708509282,0.26255514813967573,0.7761973642090685,0.31795989785574275,0.7676518170519725,0.37499344583223826
a000506,differentiable_system,0.385091772485882,0.042377626872814544,0.02605619090997857,0.425787984562755,0.025420966148237523,0.3951890046101778,0.02562240527888926,0.7594017175014951,0.3963182596277166,0.5945396912036813
a000507,rewriting_system,0.2891250954403759,0.03443347967048016,0.030556062269546547,0.6261646510166199,0.5643807307183499,0.5552982578942314,0.9239604798860781,0.622941959788676,0.0,0.026592706486597728
a000508,hypergraph,0.04083158013814436,0.04373173982409595,0.03698969425642562,0.39784816838326564,0.5609475953586891,0.019098394964350507,0.5124048859554212,0.04174082734747919,0.028916791269318454,0.017191360362806662
a000509,sat_based,0.029683005222480685,0.909033500739225,0.5285054939485458,0.03565131224408158,0.6711850081950044,0.4118949669114558,0.6214572424232994,0.03140417913369131,0.2880599466131786,0.6219800602351102
a000510,differentiable_system,0.34820128227325853,0.040409582225683915,0.515091304371369,0.5505237925548006,0.3093188826116553,0.5270416063620424,0.48091909360579754,0.4063444549880343,0.033665878733177945,0.030516911297285287
a000511,symbolic_system,0.02520377113280936,0.46160795453001646,0.47928875013646977,0.0368195055477849,0.015815820355227883,0.04128114414513506,0.029978466599555054,0.3827115086964713,0.038209877605873244,0.37314125811354193
a000512,cellular_automata,0.38173116331414225,0.04409666544026758,0.2867995279579577,0.08310549429347858,0.0336844463428444,0.5362938857077637,0.026151066782731824,0.41479098618958676,0.7732229571129514,0.028781836408029005
a000513,hypergraph,0.4044922246466066,0.03501687839602752,0.04065689235578451,0.8677628508213191,0.08041644156329786,0.02994742535473016,0.6017174350684901,0.03571843950910547,0.03430574299358102,0.02341821638860253
a000514,rewriting_system,0.028576740136318612,0.04028942961350512,0.04178859891299358,0.039023272770684736,0.5647384035531873,0.1536239333912791,0.8238834266378735,0.034812845697602235,0.04121711918808135,0.021472722521208354
a000515,sat_based,0.02349676913035792,0.9129502066185629,0.3597073054748501,0.04455509253902068,0.5158199243481378,0.026399962693177903,0.017627033583335505,0.04962127302264174,0.551308419056822,0.6256777111077914
a000516,symbolic_system,0.3733127633374932,0.4248318878000371,0.04766152177989458,0.0613831890259654,0.5425692888176634,0.032995313027679884,0.5609943313885605,0.03934328692940381,0.03002120874774228,0.38036498919974604
a000517,random_interaction,0.029333662295448648,0.7238004363695241,0.5058053154489854,0.39144635213929524,0.08633128624480035,0.754228677527022,0.32933778657033896,0.5757564768729753,0.2955588474338364,0.682645200415112
a000518,hypergraph,0.3269557392144843,0.5021521253350543,0.07022995920750275,0.8573809941123963,0.058604803141915296,0.03374136471228295,0.603605540205544,0.5680894311487441,0.4455697754615189,0.8231655394262641
a000519,graph_system,0.49062872360624776,0.7610320965632263,0.07215587113604383,0.5224079615467887,0.0362525198980046,0.6793795504454593,0.47170918404320616,0.5755430986256032,0.745383269373181,0.827004345653085
a000520,random_interaction,0.2771708893836341,0.32233921493995266,0.7306811443535016,0.6120628078913447,0.055694223049638225,0.436570940372518,0.639393626360726,0.7334205960321756,0.3292222925084831,0.5580394318714952
a000521,random_interaction,0.6347541117640205,0.039525153523674916,0.5181744622493649,0.08544164840699398,0.051554106381831444,0.39468639297993424,0.3868197583273437,0.3873692775225337,0.7857076230003005,0.024673215422475248
a000522,probabilistic_system,0.4214925853577678,0.34339675937078173,0.928677397964706,0.07473314878083559,0.0223630118041378,0.49743336564974794,0.026749678970852564,0.7393289454398109,0.3208397867217889,0.5619148932328064
a000523,random_interaction,0.38420509267715375,0.3259218341735376,0.6874094032412637,0.0659964154358359,0.6377250646772163,0.5681584673035582,0.6430428405582602,0.3186724119469234,0.0832661885573448,0.02686882414347347
a000524,rewriting_system,0.27619448302132055,0.3239836892291935,0.48809034154450437,0.03493333824831102,0.3137979375504035,0.1387690813548419,0.718400643989431,0.04326616283926865,0.03619423744826,0.036984519459877685
a000525,graph_system,0.498038259822838,0.04616180420694549,0.2887177096850708,0.8695519779436066,0.03988097119742817,0.3590508159210275,0.6315156014103831,0.707278383935238,0.6955495118664737,0.025164028081673284
a000526,sat_based,0.02969314171381765,0.904971430853184,0.4707511689945879,0.03930343065828357,0.027897621749056967,0.2645984791582354,0.023942526549709853,0.3556278819221671,0.3353842809444385,0.7025314068748811
a000527,hypergraph,0.5028358021584667,0.396680166827889,0.30351751186913667,0.8574054116941924,0.045602155301138314,0.0703110909020277,0.7808289803060017,0.033707226420834346,0.33147448978259086,0.46548709981672687
a000528,cellular_automata,0.5824513855052034,0.036399794661947205,0.04703009690440463,0.8015916017749325,0.38099379117573584,0.11821516040879121,0.5215493470424684,0.5444189528186958,0.4165149388636675,0.021052686027826506
a000529,symbolic_system,0.2735609097032985,0.4440937342238266,0.03933419802647464,0.030666064455857067,0.023050555748424628,0.12485469579728692,0.5024992885445166,0.03455231873474485,0.03458562397940568,0.3789204287519595
a000530,hypergraph,0.5822152542915517,0.0347269869975273,0.024284336518675897,0.8587898545104877,0.8894893455086119,0.07620686551019029,0.8582190863916112,0.03517285154434879,0.5341489589186229,0.03596012837601237
a000531,differentiable_system,0.02438026126754611,0.03553601799454331,0.046366678724853894,0.05900827508794293,0.3164752652708206,0.42056639474942614,0.48003494625940446,0.603485802599518,0.03449279869591104,0.5859298511024971
a000532,random_interaction,0.7132758027935601,0.32656515189747815,0.5114190189458748,0.5424048791675833,0.3852984984180646,0.5999044297869544,0.7362467838976763,0.03260575666706078,0.16189410270140558,0.01803435592587832
a000533,hypergraph,0.3666772520506606,0.04209067005993339,0.027202617545792007,0.7070022342603284,0.08064690263165075,0.37222764211359627,0.37216502235850313,0.02849573300971575,0.25606101490941,0.025314724044230963
a000534,hypergraph,0.5711805908965624,0.5645649274288601,0.04985574281999272,0.7119451446075347,0.3199870914144458,0.3134191360998885,0.8824919537157013,0.03394865187080964,0.5056945654137933,0.029498806226334717
a000535,cellular_automata,0.8012257899754679,0.0663187367503345,0.7604092554004933,0.5476941750518804,0.3218231319859479,0.2622429235802842,0.44020719189953506,0.567020145341226,0.7013928453867186,0.021464268750518656
a000536,rewriting_system,0.27956978165510016,0.035604175801098314,0.032604807134294034,0.03486353480376203,0.023789649725080242,0.3292172379111715,0.4918820256504275,0.036301827104214146,0.0,0.029935115493903153
a000537,probabilistic_system,0.028042362176442626,0.7695819955600218,0.7331757812773003,0.3915364923611483,0.039757238398418826,0.6949316803569434,0.3113971896033588,0.04083975964516551,0.2668885285015372,0.43442236313351923
a000538,graph_system,0.2768216962605372,0.7421853943818841,0.09416195018490947,0.020390240243339353,0.01692949260127563,0.2863969334493669,0.4746408042203236,0.37582811090399393,0.35050023980907274,0.6229259259260047
a000539,probabilistic_system,0.5230521995055504,0.40478150369296584,0.8115348400860236,0.6422002368892135,0.0457785318834143,0.21121386370515094,0.7464213017444158,0.6402721316717936,0.04428459912417326,0.38207675907854666
a000540,rewriting_system,0.5889663383011119,0.05539574674568748,0.7269876586337696,0.38484614148932417,0.32881674478947587,0.26031953223227544,0.7583437426070412,0.3789362749831723,0.4064707405015625,0.022878914334196088
a000541,rewriting_system,0.2804330806008769,0.5867305424667095,0.045421982280455686,0.029582062866826964,0.5611068997726417,0.15929069650979966,0.9002413532704318,0.02706075021246024,0.05706170178692627,0.3125602419283128
a000542,sat_based,0.009256100618162288,0.9112462690309938,0.10049198690277683,0.43398067891200043,0.02280198938312461,0.03532315876941261,0.017827928409714033,0.4413906164732452,0.4281707621126689,0.625162298026295
a000543,differentiable_system,0.28430304077009705,0.5755058950941998,0.3245760148087363,0.06329173113915987,0.5166663727785172,0.5621591593042301,0.4361208545256361,0.3972100395850088,0.4675718701138326,0.4616090104872381
a000544,cellular_automata,0.8447172913557416,0.5355315727224754,0.2863831323025766,0.5330937755619265,0.03230034974697471,0.5164580145975611,0.4719409258793399,0.03610091785958636,0.8594764087768909,0.020857034146445907
a000545,probabilistic_system,0.021974188984125065,0.5962305380657086,0.9354437511058924,0.028733430519806813,0.31199233695495,0.4788874270624611,0.48531457175956727,0.5627925734247521,0.02325863979704912,0.6391193249877815
a000546,rewriting_system,0.28306398136203326,0.4177897629144628,0.33695929134447367,0.39603849954896464,0.5550039206053875,0.36206342113615064,0.9220006046268181,0.0502723565085742,0.03610685819791093,0.6423953913386443
a000547,rewriting_system,0.021047187839124293,0.038375788081106865,0.035725858641305175,0.053674072338287915,0.5593263510973988,0.4780946187527094,0.8318775306185235,0.40123728646966283,0.03657286046825492,0.0335650345063091
a000548,sat_based,0.020864550435925833,0.9185188706142038,0.32146875377870765,0.05938508534448972,0.5292194886897137,0.3801466898370929,0.30604470048247634,0.3967141499196649,0.45156842260673213,0.6176133906914213
a000549,cellular_automata,0.3762397042121277,0.04301755509984473,0.4282465520696044,0.4053786409770562,0.025172003876139826,0.07943030410632168,0.027756004313524874,0.5805669151643713,0.41979446096762485,0.02015136759164482
a000550,rewriting_system,0.2813082371054647,0.031805108448273334,0.049096153699035194,0.0325413904464944,0.5615676727248193,0.16500350980530265,0.9004567578019872,0.026291261239645536,0.03403113576792993,0.019399444292855894
a000551,cellular_automata,0.6958329000379957,0.034648289016957934,0.5451502035883196,0.5571190763108974,0.5042230052552168,0.2877398958714299,0.0544778065399969,0.5728315677747873,0.7922658191836369,0.03315360025771941
a000552,random_interaction,0.02587424232872626,0.900324082271913,0.052329050468103544,0.3908964448737574,0.5534848573775433,0.5681386848385497,0.315424315339517,0.6049978533130258,0.5404926155246161,0.7176788503058731
a000553,symbolic_system,0.34192003043123,0.5751637561410647,0.6458150631655859,0.04554226436815134,0.7061955542451636,0.588488197820551,0.7796186476160099,0.052603024941440424,0.0,0.38171396983345574
a000554,rewriting_system,0.03229528729733511,0.5315690054355494,0.047421584183062526,0.4244271336597767,0.5616515435684539,0.11496084194538403,0.8152975046015745,0.5997464517611495,0.3914350429371005,0.5528856866398006
a000555,probabilistic_system,0.032300961096540015,0.7122391420424157,0.4792047115475183,0.40016589155638627,0.0733351454543949,0.3805846612307686,0.3060638927593581,0.3984037581262957,0.0787591100481616,0.31473191968289294
a000556,cellular_automata,0.7778741124873838,0.3328448979021619,0.5097419914570778,0.09093344052809238,0.0835411629346463,0.47426549205259594,0.644218226577217,0.04492785022238077,0.7866274598228653,0.021984775540866308
a000557,cellular_automata,0.37819128671313496,0.05519644357218678,0.2853802408817939,0.4428340941320419,0.024257754892387906,0.0809070776143036,0.022434230462988203,0.4466199270813117,0.5989888929280833,0.03582849543594058
a000558,rewriting_system,0.28304584744781636,0.03279023870688069,0.03818203004121867,0.0453699071547663,0.5591661291725398,0.1702377772666842,0.9010604620079365,0.04444373642392008,0.024201388244658673,0.03064772437995389
a000559,probabilistic_system,0.025294608943595587,0.08542238824689319,0.6127059538948928,0.028419277742542604,0.5342712919969381,0.025634390075477853,0.3063690576591479,0.5938090004143536,0.32527842718527744,0.5917143079384268
a000560,graph_system,0.5272444914995993,0.5684644699219922,0.08296660254108812,0.045889731774733655,0.05383920160752831,0.5661896079314579,0.6825142509261808,0.3832424405848319,0.567040303813958,0.46546014289445636
a000561,probabilistic_system,0.020806045457864797,0.5228561322821278,0.9008466260005213,0.45063624643499534,0.03141967386238764,0.4528180390227985,0.03672400379395391,0.6510605836357526,0.04303786463386394,0.0270893309894783
a000562,graph_system,0.2802305502117203,0.3259235047995387,0.05158266496595676,0.04063370784224274,0.08042906539581207,0.3838528785220493,0.5056418730336179,0.38796550750058967,0.4392679841410031,0.02757745163180192
a000563,hypergraph,0.2840667119693221,0.581068114708585,0.04073322241367683,0.711504683669925,0.41689880534359935,0.29370731199265987,0.8899030194222771,0.03745754736993945,0.4781686094657219,0.3133995587081627
a000564,differentiable_system,0.0214747987694065,0.03307312440096655,0.04174828943986564,0.6321944702244551,0.5671782777552823,0.3815768521588967,0.5126415742024572,0.7557302808929203,0.033950698239588295,0.5812624582116965
a000565,sat_based,0.02284761052506301,0.7245226319713586,0.0906786703575917,0.030671380954178207,0.034353317062793653,0.03969409744051522,0.032214161244018436,0.03197209067264695,0.42989202854980335,0.464926205725403
a000566,sat_based,0.023777212898015154,0.9115610953807497,0.09406193898195592,0.0336406696226873,0.37993047489904885,0.07901651856749281,0.5179806574615569,0.04347400602739704,0.4236230639062578,0.6288358085932987
a000567,random_interaction,0.3562822844705823,0.6887732860011714,0.5063724870765776,0.05537052314615176,0.08009664519994597,0.7298781365879042,0.37335275894521813,0.39389770562271953,0.3206241466052673,0.029620738392995172
a000568,sat_based,0.3842069883962097,0.728375806507807,0.6791647304260138,0.38926833181636733,0.030003505963800747,0.43274146778671585,0.31298526989723185,0.5666123772987792,0.6049673835161988,0.6221355199167639
a000569,random_interaction,0.3433690432621811,0.5689017616912992,0.6817200870085223,0.7977605336584986,0.3195977647908649,0.5832389651840792,0.4615505416885243,0.5376911213477703,0.0,0.46527277469882233
a000570,probabilistic_system,0.2733417903076686,0.3221913651891959,0.8163294609971362,0.050098706130863646,0.37431313409321465,0.29619172846777764,0.7444742797000456,0.049887001820712484,0.0406704722793334,0.01874963871270685
a000571,hypergraph,0.37426301811408813,0.3241889521947392,0.48088570520505525,0.7111689621487962,0.022030399353722863,0.035218804754024724,0.315235107099726,0.03654718922948541,0.030429628734544245,0.027309262552158597
a000572,sat_based,0.2767097330714363,0.935532866788593,0.741712716758102,0.38702300425129366,0.5047473393100629,0.2115151645410429,0.6067137217228107,0.03946319907082019,0.5380716401594211,0.6229345560316502
a000573,sat_based,0.6175118161898645,0.9137491808109501,0.47308488538581106,0.3944492690912367,0.06174891711950392,0.02731234459424814,0.5601337159776407,0.38223429224467553,0.5931227796857793,0.6238520152816454
a000574,differentiable_system,0.44828559104085086,0.5702103996308276,0.033994107004752805,0.09822584979216464,0.032300239250326324,0.3765949456892991,0.005842529876954883,0.6009259404849407,0.5988445082846507,0.581084711832374
a000575,symbolic_system,0.2775055568502939,0.5891918864171857,0.6537997196383429,0.41700295009087507,0.3150668847427204,0.06943949326131293,0.6912938037585534,0.5963297845503317,0.030266064289912853,0.7147393675301212
a000576,symbolic_system,0.5972121848957439,0.5969820349274111,0.03734431900190638,0.05991213691148689,0.6738768282500491,0.35570953321642784,0.7594429562409533,0.04032840919179237,0.3977457398489995,0.3781039886106088
a000577,probabilistic_system,0.4300688857187097,0.5705731648659257,0.5307294917542302,0.07127510008713578,0.5124828539294058,0.6446388050184924,0.021514858727715525,0.3968703712265742,0.47152236982194984,0.46831663730680306
a000578,symbolic_system,0.3843503470593207,0.4212454173487138,0.031149324192582317,0.06483885026598357,0.6685392846970537,0.11425224061302497,0.7727717879359945,0.03096622185239095,0.02983736095415368,0.3785974743257615
a000579,cellular_automata,0.3749618121100672,0.39682124541593045,0.07842215778589201,0.023456477250461516,0.02683078648067716,0.09913889305537715,0.016907321546655196,0.01688378590850037,0.446522361771179,0.455976318649424
a000580,random_interaction,0.029199202193234908,0.32323537895406396,0.04536493252905238,0.03512281267157957,0.0709190940921991,0.4891655425432243,0.0284937609278747,0.0337704076981169,0.0,0.026930296612554416
a000581,probabilistic_system,0.379628297680886,0.6825516875205124,0.894148778437444,0.40306031464051384,0.026101380364738636,0.6124731773926677,0.042517065425598966,0.620333310285127,0.7005194566632844,0.44101931888008516
a000582,sat_based,0.024038700188856787,0.6095278679121932,0.04039545392701682,0.03384364272206386,0.028970991127692525,0.09108495539278616,0.09538554489631068,0.3848508677748601,0.4821523312162268,0.3139242707688493
a000583,cellular_automata,0.8095469913753812,0.578536300211131,0.027836421653533505,0.01883097145527124,0.49492485959513133,0.14412389514565604,0.6751918569015949,0.36900737574576326,0.6847914870077296,0.7165635692906549
a000584,symbolic_system,0.38357272500062967,0.03615931056798238,0.04890581810317296,0.0698158918049041,0.5515162338008304,0.02566551809372919,0.5572214361256169,0.037918443983051886,0.03389895152370559,0.02724248392037676
a000585,hypergraph,0.6148430502459243,0.05476371612545794,0.6825768479162804,0.5489891874249593,0.026052723447000714,0.390395438475009,0.03355371684861752,0.8259387539191207,0.6115591167956126,0.023952974747945333
a000586,graph_system,0.5337201945385834,0.034936824734771554,0.03439372634440707,0.7090532623489443,0.027650763013063573,0.5169569630552733,0.6417352335846013,0.0323840595812841,0.09450381422903686,0.026454769319260496
a000587,random_interaction,0.02491547629513924,0.31669514682209177,0.5469276555291903,0.02996199526500931,0.08164706642478259,0.43640134046278467,0.017395302216126285,0.023368361303410023,0.023895462022018754,0.013843905184415362
a000588,symbolic_system,0.3882223539339045,0.7566171539521842,0.03990743978567535,0.4061341616085046,0.5403253539433029,0.014648895682764174,0.6857983396582399,0.026489738908273885,0.0873865289960305,0.558522474406075
a000589,sat_based,0.3612662135425134,0.6040820597957536,0.03978177978818187,0.5403421700677105,0.025851128500438803,0.032566186487163806,0.019391343767470315,0.03268505614345085,0.09737944340928117,0.3126176367191126
a000590,hypergraph,0.5920872284921561,0.5704012934479578,0.0315876419452783,0.7142051443398876,0.5764875201365881,0.3168764353909206,0.6907518460286275,0.03323162807013336,0.032428775110280084,0.38259339886591814
a000591,symbolic_system,0.7472266206189395,0.4289014138478132,0.03840015812976971,0.5362257690364107,0.5145299637052653,0.22792502137443205,0.3161231100041292,0.3896488896622511,0.8280384100507087,0.3838107010686491
a000592,differentiable_system,0.07713216194062855,0.04280218843640604,0.034738115463796015,0.4188870406076052,0.02616905409289283,0.5779264853777473,0.33364386307088434,0.6083162464316474,0.24848388617522055,0.5952233737457526
a000593,random_interaction,0.03539183547036029,0.3154062558097299,0.5303931076971142,0.03850504643942587,0.10196963171686246,0.5819830744139147,0.024873593301553254,0.034820064787014715,0.0,0.029222445357761195
a000594,hypergraph,0.024155566980245124,0.5781929368886108,0.045997987737128376,0.3816904430532706,0.08329764544117213,0.03593416423348483,0.3083307975784316,0.03479967939627637,0.43882179476927585,0.03169488821290323
a000595,rewriting_system,0.28584264924754654,0.044689843293795106,0.03626969366332389,0.38433459400820524,0.5807178644710715,0.1671515030884274,0.9300189290346283,0.03214308461960935,0.040066590342219155,0.032155906779747556
a000596,probabilistic_system,0.27511379698036476,0.32298510291295424,0.8799897776601829,0.42531861565079854,0.02278537370740319,0.26415106854919324,0.4875648119091466,0.7203201999685673,0.03178668343397917,0.5530720681912709
a000597,random_interaction,0.2751110962563619,0.5781877855609956,0.7005647933586873,0.04978426110549672,0.0434236797233859,0.8195241593477745,0.4790334013307864,0.5744713141778133,0.09492581055889304,0.3795630898063985
a000598,differentiable_system,0.37782411373942726,0.05633546943669099,0.8112205955517884,0.3904627705773487,0.03230415108628382,0.25120306681496296,0.03829243622797707,0.7518859552873955,0.41929690985074064,0.6090667053719897
a000599,sat_based,0.732196438143853,0.7034480529713225,0.05619980694684468,0.5587505655018119,0.027573100092923575,0.2792130165067519,0.46229644683307136,0.029441032301090853,0.4845908113874994,0.46226988428093974
a000600,probabilistic_system,0.3647086447653092,0.56971496873816,0.6408764397225482,0.4031588247589948,0.3774786866269879,0.05822655899433815,0.7778242316150047,0.04820518464011603,0.041275847303770985,0.4651884420024375
a000601,cellular_automata,0.38105462457628647,0.05930794257212857,0.5885638184066169,0.03196705035154235,0.023825281620450278,0.08802588324330374,0.025747098736334517,0.3121876284568882,0.6052689787369776,0.015861189598947556
a000602,random_interaction,0.2784233421974559,0.325730683728511,0.5191196029314198,0.4145877289110359,0.3835852315579643,0.7110587511661576,0.7164237377737567,0.4139549340562215,0.0,0.4370227537614523
a000603,hypergraph,0.6099942174240769,0.5702552763835433,0.7365609519667571,0.7096497076025012,0.049201252255379746,0.49642904332720716,0.3120927462270844,0.6107092762360957,0.609447282888834,0.4618025796066678
a000604,symbolic_system,0.3537089593176602,0.7943647843737027,0.04341679869303072,0.0423767967911608,0.6921947572669009,0.33283900244593434,0.7543138395426534,0.03333116878967102,0.38915458274240233,0.37552004401503325
a000605,symbolic_system,0.39604184940064224,0.3939706035673902,0.03346501890348863,0.09085571637855006,0.5442554956403909,0.028550288442616645,0.5594166143370884,0.05213869734477394,0.03467336724163672,0.3841445953451875
a000606,rewriting_system,0.2782661336899519,0.03908057739245652,0.03618962858238495,0.030630603037134607,0.37789122036275624,0.1572081381659569,0.7529996983499685,0.031988437514880785,0.03151842020229856,0.028034547157153256
a000607,differentiable_system,0.2778430244261939,0.7491314851375155,0.05337580927779817,0.3989297521213129,0.5079308194509865,0.39863835015338067,0.45341307955647825,0.8318309795618327,0.5866101400550525,0.8011258741300441
a000608,symbolic_system,0.5669951972426199,0.5814467339373716,0.04374794292519546,0.7045698369372985,0.5386271833813304,0.081165306098125,0.708293153795498,0.574171253310783,0.45601315765177053,0.6868266722020504
a000609,rewriting_system,0.3353537852147589,0.03508621206120066,0.5130656107846266,0.5267882246262725,0.7069433145662475,0.2335760362767486,0.6557188748703175,0.3498166835434757,0.031406986797385295,0.5778163348895312
a000610,probabilistic_system,0.3736399185796099,0.6972134267652708,0.686370842074336,0.030391175787317315,0.05900398048833155,0.6297074536463243,0.018072550986969582,0.32075676483188753,0.6683974094415319,0.6920092642680299
a000611,hypergraph,0.06004942669862501,0.7025923559640974,0.718420664355002,0.7172576632280503,0.07620509060917491,0.2115780692275857,0.6018264556712614,0.03897765328814451,0.06595664964557912,0.31121440304305603
a000612,differentiable_system,0.40014046932971714,0.04627453178900698,0.47375963613203864,0.42766201595427344,0.3734296356818271,0.39697231348788653,0.5064902648145337,0.8416895445286621,0.31070681305195613,0.5594270506708944
a000613,rewriting_system,0.5808009400863804,0.055324095591985034,0.037191876273998004,0.0507796113425818,0.6921989730698183,0.2967810179891558,0.7277404709710976,0.020257421447083757,0.7140565094089667,0.01652326013709171
a000614,hypergraph,0.3354876751479131,0.041876890928559174,0.029408484823747028,0.858903232786139,0.5592440606040818,0.048614001254360995,0.7248162652265839,0.3839514410102305,0.4449781766515325,0.018724590959938836
a000615,symbolic_system,0.37429660907458184,0.42635456514634784,0.4683485818013958,0.09027569987438855,0.01986833675391908,0.38264286679998805,0.3777004085557363,0.7409082231270878,0.03012977675191142,0.7216318882232553
a000616,differentiable_system,0.34078168968312683,0.5340136930934565,0.5169023625847686,0.7901221396809143,0.5133184047598913,0.20647413270259607,0.023870537851358842,0.6730354171356099,0.5289437842739885,0.5630006936815588
a000617,graph_system,0.029982049685671086,0.039969771171005974,0.040595253737379156,0.03146629576828708,0.02421700514180647,0.5189220429532093,0.09644759473692233,0.3809359985075321,0.4950315967023794,0.026053010894328765
a000618,hypergraph,0.7416514784369317,0.32294952586974357,0.5752202101074337,0.8720365772501948,0.03628804048887113,0.3225592789525975,0.563762287000313,0.6708168675945941,0.3199404134282017,0.028255922050992255
a000619,random_interaction,0.012177859766786092,0.5389654473971034,0.6165399255918956,0.4036237464701905,0.09231224860084852,0.3197178403655566,0.025794346601279883,0.6088092011160913,0.33379708598988056,0.5859270850573304
a000620,hypergraph,0.5540156998449379,0.5481791611990883,0.77599564917701,0.8652683866898858,0.046551883026736074,0.2067195630860018,0.5573824556126794,0.6624169554253931,0.5839776357253272,0.026243054515655895
a000621,sat_based,0.3755884155994115,0.9177967029600138,0.05272681335299667,0.023599801494895822,0.027882878751264495,0.4696908579889235,0.015489749241238804,0.026264915803676958,0.5673967484239824,0.7824879386299076
a000622,hypergraph,0.4880554382706579,0.04083415531490775,0.3333298347224004,0.857775461559553,0.4058981634340524,0.24810443645077107,0.8808827011923271,0.3969832764892519,0.6946371572976147,0.02823618845075837
a000623,differentiable_system,0.38305532799906195,0.03376875279741787,0.04826110293898911,0.4265092941651709,0.026791367238140018,0.38437888404486587,0.0215723090257387,0.7604063962321146,0.3861901695796357,0.5951769408480378
a000624,cellular_automata,0.6974189632937771,0.05776121779807608,0.28805705743414867,0.05142075132622426,0.02549763564182206,0.3635351135938638,0.056326726897030555,0.03512862460645105,0.8179987177106451,0.01687962088207484
a000625,probabilistic_system,0.02552295179720332,0.3189710359310721,0.745736709431293,0.024790524581505657,0.024852161927211736,0.2111317884212509,0.028557306272610994,0.020152500588983546,0.033071284640048604,0.017786478590808064
